Instance name                                                                                                    | Checked answer | CPU time | Solver name  | Solver version
crafted/Difficult/contest05/jarvisalo/mod2-rand3bip-sat-280-2.sat05-2264.reshuffled-07.cnf                       | UNKNOWN TO     | 5000.1   | CMUSAT       | 2007-02-08
crafted/Difficult/contest05/jarvisalo/mod2-rand3bip-sat-280-2.sat05-2264.reshuffled-07.cnf                       | UNKNOWN TO     | 5000.11  | minisat      | SAT 2007  
crafted/Difficult/contest05/jarvisalo/mod2-rand3bip-sat-280-2.sat05-2264.reshuffled-07.cnf                       | UNKNOWN TO     | 5000.21  | MiraXT       | v3        
crafted/Difficult/contest05/jarvisalo/mod2-rand3bip-sat-280-2.sat05-2264.reshuffled-07.cnf                       | UNKNOWN TO     | 5000.32  | TTS          | 4.0       
crafted/Difficult/contest05/jarvisalo/mod2-rand3bip-sat-280-3.sat05-2265.reshuffled-07.cnf                       | SAT            | 0.015996 | SATzilla     | CRAFTED   
crafted/Difficult/contest05/jarvisalo/mod2-rand3bip-sat-280-3.sat05-2265.reshuffled-07.cnf                       | SAT            | 0.035993 | March KS     | 2007-02-08
crafted/Difficult/contest05/jarvisalo/mod2-rand3bip-sat-280-3.sat05-2265.reshuffled-07.cnf                       | SAT            | 882.428  | MXC          | 2007-02-08
crafted/Difficult/contest05/jarvisalo/mod2-rand3bip-sat-280-3.sat05-2265.reshuffled-07.cnf                       | SAT            | 4891.16  | MiraXT       | v3        
crafted/Difficult/contest05/jarvisalo/mod2-rand3bip-sat-280-3.sat05-2265.reshuffled-07.cnf                       | UNKNOWN TO     | 5000.06  | minisat      | SAT 2007  
crafted/Difficult/contest05/jarvisalo/mod2-rand3bip-sat-280-3.sat05-2265.reshuffled-07.cnf                       | UNKNOWN TO     | 5000.07  | picosat      | 535       
crafted/Difficult/contest05/jarvisalo/mod2-rand3bip-sat-280-3.sat05-2265.reshuffled-07.cnf                       | UNKNOWN TO     | 5000.08  | Rsat         | 2007-02-08
crafted/Difficult/contest05/jarvisalo/mod2-rand3bip-sat-280-3.sat05-2265.reshuffled-07.cnf                       | UNKNOWN TO     | 5000.1   | CMUSAT       | 2007-02-08
crafted/Difficult/contest05/jarvisalo/mod2-rand3bip-sat-280-3.sat05-2265.reshuffled-07.cnf                       | UNKNOWN TO     | 5000.25  | TTS          | 4.0       
crafted/Difficult/contest05/others/linvrinv5.sat05-564.reshuffled-07.cnf                                         | UNSAT          | 822.56   | March KS     | 2007-02-08
crafted/Difficult/contest05/others/linvrinv5.sat05-564.reshuffled-07.cnf                                         | UNSAT          | 2617.65  | minisat      | SAT 2007  
crafted/Difficult/contest05/others/linvrinv5.sat05-564.reshuffled-07.cnf                                         | UNSAT          | 4385.01  | SATzilla     | CRAFTED   
crafted/Difficult/contest05/others/linvrinv5.sat05-564.reshuffled-07.cnf                                         | UNKNOWN TO     | 5000.04  | MXC          | 2007-02-08
crafted/Difficult/contest05/others/linvrinv5.sat05-564.reshuffled-07.cnf                                         | UNKNOWN TO     | 5000.04  | picosat      | 535       
crafted/Difficult/contest05/others/linvrinv5.sat05-564.reshuffled-07.cnf                                         | UNKNOWN TO     | 5000.07  | Rsat         | 2007-02-08
crafted/Difficult/contest05/others/linvrinv5.sat05-564.reshuffled-07.cnf                                         | UNKNOWN TO     | 5000.08  | MiraXT       | v3        
crafted/Difficult/contest05/others/linvrinv5.sat05-564.reshuffled-07.cnf                                         | UNKNOWN TO     | 5000.1   | CMUSAT       | 2007-02-08
crafted/Difficult/contest05/others/linvrinv5.sat05-564.reshuffled-07.cnf                                         | UNKNOWN TO     | 5000.16  | TTS          | 4.0       
crafted/Difficult/contest05/others/pmg-12-UNSAT.sat05-3940.reshuffled-07.cnf                                     | UNSAT          | 2546.42  | minisat      | SAT 2007  
crafted/Difficult/contest05/others/pmg-12-UNSAT.sat05-3940.reshuffled-07.cnf                                     | UNSAT          | 4892.85  | SATzilla     | CRAFTED   
crafted/Difficult/contest05/others/pmg-12-UNSAT.sat05-3940.reshuffled-07.cnf                                     | UNKNOWN TO     | 5000.04  | Rsat         | 2007-02-08
crafted/Difficult/contest05/others/pmg-12-UNSAT.sat05-3940.reshuffled-07.cnf                                     | UNKNOWN TO     | 5000.07  | CMUSAT       | 2007-02-08
crafted/Difficult/contest05/others/pmg-12-UNSAT.sat05-3940.reshuffled-07.cnf                                     | UNKNOWN TO     | 5000.07  | picosat      | 535       
crafted/Difficult/contest05/others/pmg-12-UNSAT.sat05-3940.reshuffled-07.cnf                                     | UNKNOWN TO     | 5000.11  | MXC          | 2007-02-08
crafted/Difficult/contest05/others/pmg-12-UNSAT.sat05-3940.reshuffled-07.cnf                                     | UNKNOWN TO     | 5000.16  | TTS          | 4.0       
crafted/Difficult/contest05/others/pmg-12-UNSAT.sat05-3940.reshuffled-07.cnf                                     | UNKNOWN TO     | 5000.22  | MiraXT       | v3        
crafted/Difficult/contest05/others/pmg-12-UNSAT.sat05-3940.reshuffled-07.cnf                                     | UNKNOWN TO     | 5000.3   | March KS     | 2007-02-08
crafted/Difficult/contest05/others/pmg-13-UNSAT.sat05-3941.reshuffled-07.cnf                                     | UNKNOWN EXCODE | 0.028995 | Rsat         | 2007-02-08
crafted/Difficult/contest05/others/pmg-13-UNSAT.sat05-3941.reshuffled-07.cnf                                     | UNKNOWN EXCODE | 4999.17  | SATzilla     | CRAFTED   
crafted/Difficult/contest05/others/pmg-13-UNSAT.sat05-3941.reshuffled-07.cnf                                     | UNKNOWN TO     | 5000.02  | picosat      | 535       
crafted/Difficult/contest05/others/pmg-13-UNSAT.sat05-3941.reshuffled-07.cnf                                     | UNKNOWN TO     | 5000.04  | minisat      | SAT 2007  
crafted/Difficult/contest05/others/pmg-13-UNSAT.sat05-3941.reshuffled-07.cnf                                     | UNKNOWN TO     | 5000.07  | MXC          | 2007-02-08
crafted/Difficult/contest05/others/pmg-13-UNSAT.sat05-3941.reshuffled-07.cnf                                     | UNKNOWN TO     | 5000.1   | CMUSAT       | 2007-02-08
crafted/Difficult/contest05/others/pmg-13-UNSAT.sat05-3941.reshuffled-07.cnf                                     | UNKNOWN TO     | 5000.12  | TTS          | 4.0       
crafted/Difficult/contest05/others/pmg-13-UNSAT.sat05-3941.reshuffled-07.cnf                                     | UNKNOWN TO     | 5000.13  | MiraXT       | v3        
crafted/Difficult/contest05/others/pmg-13-UNSAT.sat05-3941.reshuffled-07.cnf                                     | UNKNOWN TO     | 5000.19  | March KS     | 2007-02-08
crafted/Difficult/contest05/others/pmg-14-UNSAT.sat05-3942.reshuffled-07.cnf                                     | UNKNOWN EXCODE | 4999     | SATzilla     | CRAFTED   
crafted/Difficult/contest05/others/pmg-14-UNSAT.sat05-3942.reshuffled-07.cnf                                     | UNKNOWN TO     | 5000.06  | MXC          | 2007-02-08
crafted/Difficult/contest05/others/pmg-14-UNSAT.sat05-3942.reshuffled-07.cnf                                     | UNKNOWN TO     | 5000.07  | Rsat         | 2007-02-08
crafted/Difficult/contest05/others/pmg-14-UNSAT.sat05-3942.reshuffled-07.cnf                                     | UNKNOWN TO     | 5000.08  | picosat      | 535       
crafted/Difficult/contest05/others/pmg-14-UNSAT.sat05-3942.reshuffled-07.cnf                                     | UNKNOWN TO     | 5000.09  | minisat      | SAT 2007  
crafted/Difficult/contest05/others/pmg-14-UNSAT.sat05-3942.reshuffled-07.cnf                                     | UNKNOWN TO     | 5000.1   | TTS          | 4.0       
crafted/Difficult/contest05/others/pmg-14-UNSAT.sat05-3942.reshuffled-07.cnf                                     | UNKNOWN TO     | 5000.11  | CMUSAT       | 2007-02-08
crafted/Difficult/contest05/others/pmg-14-UNSAT.sat05-3942.reshuffled-07.cnf                                     | UNKNOWN TO     | 5000.11  | March KS     | 2007-02-08
crafted/Difficult/contest05/others/pmg-14-UNSAT.sat05-3942.reshuffled-07.cnf                                     | UNKNOWN TO     | 5000.11  | MiraXT       | v3        
crafted/Difficult/contest05/others/sgp_5-5-6.sat05-2675.reshuffled-07.cnf                                        | UNKNOWN EXCODE | 4999.11  | SATzilla     | CRAFTED   
crafted/Difficult/contest05/others/sgp_5-5-6.sat05-2675.reshuffled-07.cnf                                        | UNKNOWN TO     | 5000.04  | March KS     | 2007-02-08
crafted/Difficult/contest05/others/sgp_5-5-6.sat05-2675.reshuffled-07.cnf                                        | UNKNOWN TO     | 5000.04  | picosat      | 535       
crafted/Difficult/contest05/others/sgp_5-5-6.sat05-2675.reshuffled-07.cnf                                        | UNKNOWN TO     | 5000.08  | minisat      | SAT 2007  
crafted/Difficult/contest05/others/sgp_5-5-6.sat05-2675.reshuffled-07.cnf                                        | UNKNOWN TO     | 5000.09  | MXC          | 2007-02-08
crafted/Difficult/contest05/others/sgp_5-5-6.sat05-2675.reshuffled-07.cnf                                        | UNKNOWN TO     | 5000.1   | Rsat         | 2007-02-08
crafted/Difficult/contest05/others/sgp_5-5-6.sat05-2675.reshuffled-07.cnf                                        | UNKNOWN TO     | 5000.14  | TTS          | 4.0       
crafted/Difficult/contest05/others/sgp_5-5-6.sat05-2675.reshuffled-07.cnf                                        | UNKNOWN TO     | 5000.15  | CMUSAT       | 2007-02-08
crafted/Difficult/contest05/others/sgp_5-5-6.sat05-2675.reshuffled-07.cnf                                        | UNKNOWN TO     | 5000.17  | MiraXT       | v3        
crafted/Difficult/contest05/others/sgp_6-6-10.sat05-2670.reshuffled-07.cnf                                       | SAT            | 169.974  | minisat      | SAT 2007  
crafted/Difficult/contest05/others/sgp_6-6-10.sat05-2670.reshuffled-07.cnf                                       | SAT            | 1646.96  | MXC          | 2007-02-08
crafted/Difficult/contest05/others/sgp_6-6-10.sat05-2670.reshuffled-07.cnf                                       | UNKNOWN MO     | 3706.97  | SATzilla     | CRAFTED   
crafted/Difficult/contest05/others/sgp_6-6-10.sat05-2670.reshuffled-07.cnf                                       | UNKNOWN TO     | 5000.06  | Rsat         | 2007-02-08
crafted/Difficult/contest05/others/sgp_6-6-10.sat05-2670.reshuffled-07.cnf                                       | UNKNOWN TO     | 5000.06  | picosat      | 535       
crafted/Difficult/contest05/others/sgp_6-6-10.sat05-2670.reshuffled-07.cnf                                       | UNKNOWN TO     | 5000.1   | March KS     | 2007-02-08
crafted/Difficult/contest05/others/sgp_6-6-10.sat05-2670.reshuffled-07.cnf                                       | UNKNOWN TO     | 5000.19  | TTS          | 4.0       
crafted/Difficult/contest05/others/sgp_6-6-10.sat05-2670.reshuffled-07.cnf                                       | UNKNOWN TO     | 5000.26  | MiraXT       | v3        
crafted/Difficult/contest05/others/sgp_6-6-10.sat05-2670.reshuffled-07.cnf                                       | UNKNOWN TO     | 5000.34  | CMUSAT       | 2007-02-08
crafted/Difficult/contest05/QG/QG6-dead-dnd001.sat05-2742.reshuffled-07.cnf                                      | UNSAT          | 70.7312  | minisat      | SAT 2007  
crafted/Difficult/contest05/QG/QG6-dead-dnd001.sat05-2742.reshuffled-07.cnf                                      | UNSAT          | 154.108  | MXC          | 2007-02-08
crafted/Difficult/contest05/QG/QG6-dead-dnd001.sat05-2742.reshuffled-07.cnf                                      | UNSAT          | 169.521  | CMUSAT       | 2007-02-08
crafted/Difficult/contest05/QG/QG6-dead-dnd001.sat05-2742.reshuffled-07.cnf                                      | UNSAT          | 200.165  | SATzilla     | CRAFTED   
crafted/Difficult/contest05/QG/QG6-dead-dnd001.sat05-2742.reshuffled-07.cnf                                      | UNSAT          | 211.179  | MiraXT       | v3        
crafted/Difficult/contest05/QG/QG6-dead-dnd001.sat05-2742.reshuffled-07.cnf                                      | UNSAT          | 501.807  | Rsat         | 2007-02-08
crafted/Difficult/contest05/QG/QG6-dead-dnd001.sat05-2742.reshuffled-07.cnf                                      | UNSAT          | 1426.04  | picosat      | 535       
crafted/Difficult/contest05/QG/QG6-dead-dnd001.sat05-2742.reshuffled-07.cnf                                      | UNKNOWN TO     | 5000.06  | March KS     | 2007-02-08
crafted/Difficult/contest05/QG/QG6-dead-dnd001.sat05-2742.reshuffled-07.cnf                                      | UNKNOWN TO     | 5000.17  | TTS          | 4.0       
crafted/Difficult/contest05/QG/QG6-dead-dnd002.sat05-2713.reshuffled-07.cnf                                      | UNSAT          | 103.742  | minisat      | SAT 2007  
crafted/Difficult/contest05/QG/QG6-dead-dnd002.sat05-2713.reshuffled-07.cnf                                      | UNSAT          | 235.119  | CMUSAT       | 2007-02-08
crafted/Difficult/contest05/QG/QG6-dead-dnd002.sat05-2713.reshuffled-07.cnf                                      | UNSAT          | 501.71   | MiraXT       | v3        
crafted/Difficult/contest05/QG/QG6-dead-dnd002.sat05-2713.reshuffled-07.cnf                                      | UNSAT          | 3081.25  | SATzilla     | CRAFTED   
crafted/Difficult/contest05/QG/QG6-dead-dnd002.sat05-2713.reshuffled-07.cnf                                      | UNKNOWN TO     | 5000.03  | picosat      | 535       
crafted/Difficult/contest05/QG/QG6-dead-dnd002.sat05-2713.reshuffled-07.cnf                                      | UNKNOWN TO     | 5000.04  | Rsat         | 2007-02-08
crafted/Difficult/contest05/QG/QG6-dead-dnd002.sat05-2713.reshuffled-07.cnf                                      | UNKNOWN TO     | 5000.05  | MXC          | 2007-02-08
crafted/Difficult/contest05/QG/QG6-dead-dnd002.sat05-2713.reshuffled-07.cnf                                      | UNKNOWN TO     | 5000.06  | March KS     | 2007-02-08
crafted/Difficult/contest05/QG/QG6-dead-dnd002.sat05-2713.reshuffled-07.cnf                                      | UNKNOWN TO     | 5000.2   | TTS          | 4.0       
crafted/Difficult/contest05/QG/QG6-gensys-brn007.sat05-2684.reshuffled-07.cnf                                    | UNSAT          | 71.0892  | minisat      | SAT 2007  
crafted/Difficult/contest05/QG/QG6-gensys-brn007.sat05-2684.reshuffled-07.cnf                                    | UNSAT          | 182.18   | CMUSAT       | 2007-02-08
crafted/Difficult/contest05/QG/QG6-gensys-brn007.sat05-2684.reshuffled-07.cnf                                    | UNSAT          | 324.898  | MXC          | 2007-02-08
crafted/Difficult/contest05/QG/QG6-gensys-brn007.sat05-2684.reshuffled-07.cnf                                    | UNSAT          | 400.891  | MiraXT       | v3        
crafted/Difficult/contest05/QG/QG6-gensys-brn007.sat05-2684.reshuffled-07.cnf                                    | UNSAT          | 1268.79  | SATzilla     | CRAFTED   
crafted/Difficult/contest05/QG/QG6-gensys-brn007.sat05-2684.reshuffled-07.cnf                                    | UNSAT          | 1791.12  | picosat      | 535       
crafted/Difficult/contest05/QG/QG6-gensys-brn007.sat05-2684.reshuffled-07.cnf                                    | UNSAT          | 2371.15  | Rsat         | 2007-02-08
crafted/Difficult/contest05/QG/QG6-gensys-brn007.sat05-2684.reshuffled-07.cnf                                    | UNKNOWN TO     | 5000.07  | March KS     | 2007-02-08
crafted/Difficult/contest05/QG/QG6-gensys-brn007.sat05-2684.reshuffled-07.cnf                                    | UNKNOWN TO     | 5000.15  | TTS          | 4.0       
crafted/Difficult/contest05/QG/QG6-gensys-icl001.sat05-2695.reshuffled-07.cnf                                    | UNSAT          | 96.3744  | minisat      | SAT 2007  
crafted/Difficult/contest05/QG/QG6-gensys-icl001.sat05-2695.reshuffled-07.cnf                                    | UNSAT          | 166.589  | CMUSAT       | 2007-02-08
crafted/Difficult/contest05/QG/QG6-gensys-icl001.sat05-2695.reshuffled-07.cnf                                    | UNSAT          | 518.327  | MiraXT       | v3        
crafted/Difficult/contest05/QG/QG6-gensys-icl001.sat05-2695.reshuffled-07.cnf                                    | UNSAT          | 613.236  | MXC          | 2007-02-08
crafted/Difficult/contest05/QG/QG6-gensys-icl001.sat05-2695.reshuffled-07.cnf                                    | UNSAT          | 1605.84  | SATzilla     | CRAFTED   
crafted/Difficult/contest05/QG/QG6-gensys-icl001.sat05-2695.reshuffled-07.cnf                                    | UNSAT          | 2205.99  | Rsat         | 2007-02-08
crafted/Difficult/contest05/QG/QG6-gensys-icl001.sat05-2695.reshuffled-07.cnf                                    | UNKNOWN TO     | 5000.07  | March KS     | 2007-02-08
crafted/Difficult/contest05/QG/QG6-gensys-icl001.sat05-2695.reshuffled-07.cnf                                    | UNKNOWN TO     | 5000.08  | picosat      | 535       
crafted/Difficult/contest05/QG/QG6-gensys-icl001.sat05-2695.reshuffled-07.cnf                                    | UNKNOWN TO     | 5000.15  | TTS          | 4.0       
crafted/Difficult/contest05/QG/QG6-gensys-icl004.sat05-2716.reshuffled-07.cnf                                    | UNSAT          | 98.802   | minisat      | SAT 2007  
crafted/Difficult/contest05/QG/QG6-gensys-icl004.sat05-2716.reshuffled-07.cnf                                    | UNSAT          | 151.931  | CMUSAT       | 2007-02-08
crafted/Difficult/contest05/QG/QG6-gensys-icl004.sat05-2716.reshuffled-07.cnf                                    | UNSAT          | 210.734  | MXC          | 2007-02-08
crafted/Difficult/contest05/QG/QG6-gensys-icl004.sat05-2716.reshuffled-07.cnf                                    | UNSAT          | 221.816  | MiraXT       | v3        
